05/05|Terça|Tarde|Colégio Monteiro Lobato|17h00|Quadra Grande|4º ano Ensino Fundamental I|Futsal|Fem|ROXO X P-
05/05|Terça|Tarde|Colégio Monteiro Lobato|17h00|Quadra 1|5º ano Ensino Fundamental I|Dodgeball|Masc|VERMELHO X P-
05/05|Terça|Tarde|Colégio Monteiro Lobato|17h00|Quadra 2|4º ano Ensino Fundamental I|Dodgeball|Masc|VERDE X P-
05/05|Terça|Tarde|Colégio Monteiro Lobato|17h30|Quadra Grande|4º ano Ensino Fundamental I|Futsal|Fem|ROXO X V-
05/05|Terça|Tarde|Colégio Monteiro Lobato|17h30|Quadra 1|5º ano Ensino Fundamental I|Dodgeball|Masc|VERMELHO X V-
05/05|Terça|Tarde|Colégio Monteiro Lobato|17h30|Quadra 2|4º ano Ensino Fundamental I|Dodgeball|Masc|VERDE X V-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|8h00|Grama Grande|3º ano Ensino Médio|Futsal|Fem|VERMELHO X VERDE
06/05|Quarta|Manhã|Colégio Monteiro Lobato|8h40|Grama Grande|2º ano Ensino Médio|Handebol|Fem|ROXO X VERDE
06/05|Quarta|Manhã|Colégio Monteiro Lobato|9h20|Grama Grande|3º ano Ensino Médio|Futsal|Fem|VERDE X V-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|10h30|Grama Grande|2º ano Ensino Médio|Handebol|Fem|VERMELHO X P-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|11h10|Grama Grande|3º ano Ensino Médio|Futsal|Fem|ROXO X V-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|11h50|Grama Grande|2º ano Ensino Médio|Handebol|Fem|VERMELHO X V-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|8h00|Quadra 1 e 2|1º ano Ensino Médio|Handebol|Masc|VERMELHO X ROXO
06/05|Quarta|Manhã|Colégio Monteiro Lobato|8h25|Quadra 1 e 2|1º ano Ensino Médio|Handebol|Fem|VERDE X ROXO
06/05|Quarta|Manhã|Colégio Monteiro Lobato|8h50|Quadra 1 e 2|9º ano Ensino Fundamental II|Handebol|Masc|VERMELHO X VERDE
06/05|Quarta|Manhã|Colégio Monteiro Lobato|9h15|Quadra 1 e 2|9º ano Ensino Fundamental II|Handebol|Fem|VERMELHO X ROXO
06/05|Quarta|Manhã|Colégio Monteiro Lobato|9h40|Quadra 1 e 2|1º ano Ensino Médio|Handebol|Masc|VERDE X P-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|10h05|Quadra 1 e 2|1º ano Ensino Médio|Handebol|Fem|VERMELHO X P-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|10h30|Quadra 1 e 2|9º ano Ensino Fundamental II|Handebol|Masc|ROXO X P-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|10h55|Quadra 1 e 2|9º ano Ensino Fundamental II|Handebol|Fem|VERDE X P-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|11h20|Quadra 1 e 2|1º ano Ensino Médio|Handebol|Masc|ROXO X P-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|11h45|Quadra 1 e 2|1º ano Ensino Médio|Handebol|Fem|VERMELHO X V-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|12h10|Quadra 1 e 2|9º ano Ensino Fundamental II|Handebol|Masc|ROXO X V-
06/05|Quarta|Manhã|Colégio Monteiro Lobato|12h35|Quadra 1 e 2|9º ano Ensino Fundamental II|Handebol|Fem|VERDE X V-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Quadra Grande|3º ano Ensino Fundamental I|Queimada|Masc|ROXO X VERDE
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Quadra Voleibol|3º ano Ensino Fundamental I|Newcomb|Fem|VERMELHO X VERDE
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Quadra Coberta|1º ano Ensino Fundamental I|Futsal|Masc|VERMELHO X VERDE
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h40|Quadra Grande|3º ano Ensino Fundamental I|Queimada|Masc|VERMELHO X P-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h40|Quadra Voleibol|3º ano Ensino Fundamental I|Newcomb|Fem|ROXO X P-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h40|Quadra Coberta|1º ano Ensino Fundamental I|Futsal|Masc|ROXO X P-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|15h20|Quadra Grande|3º ano Ensino Fundamental I|Queimada|Masc|VERMELHO X V-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|15h20|Quadra Voleibol|3º ano Ensino Fundamental I|Newcomb|Fem|ROXO X V-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|15h20|Quadra Coberta|1º ano Ensino Fundamental I|Futsal|Masc|ROXO X V-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|16h20|Quadra Grande|3º ano Ensino Fundamental I|Queimada|Fem|ROXO X VERDE
06/05|Quarta|Tarde|Colégio Monteiro Lobato|16h20|Quadra Voleibol|3º ano Ensino Fundamental I|Newcomb|Masc|VERMELHO X VERDE
06/05|Quarta|Tarde|Colégio Monteiro Lobato|16h20|Quadra Coberta|1º ano Ensino Fundamental I|Futsal|Fem|VERMELHO X ROXO
06/05|Quarta|Tarde|Colégio Monteiro Lobato|17h00|Quadra Grande|3º ano Ensino Fundamental I|Queimada|Fem|VERMELHO X P-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|17h00|Quadra Voleibol|3º ano Ensino Fundamental I|Newcomb|Masc|ROXO X P-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|17h00|Quadra Coberta|1º ano Ensino Fundamental I|Futsal|Fem|VERDE X P-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|17h30|Quadra Grande|3º ano Ensino Fundamental I|Queimada|Fem|VERMELHO X V-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|17h30|Quadra Voleibol|3º ano Ensino Fundamental I|Newcomb|Masc|ROXO X V-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|17h30|Quadra Coberta|1º ano Ensino Fundamental I|Futsal|Fem|VERDE X V-
06/05|Quarta|Tarde|Monteiro Open|14h00|Quadra 1|2º ano Ensino Fundamental I|Dodgeball|Masc|VERMELHO X ROXO
06/05|Quarta|Tarde|Monteiro Open|14h00|Quadra 2|2º ano Ensino Fundamental I|Dodgeball|Fem|ROXO X VERDE
06/05|Quarta|Tarde|Monteiro Open|14h40|Quadra 1|2º ano Ensino Fundamental I|Dodgeball|Masc|VERDE X P-
06/05|Quarta|Tarde|Monteiro Open|14h40|Quadra 2|2º ano Ensino Fundamental I|Dodgeball|Fem|VERMELHO X P-
06/05|Quarta|Tarde|Monteiro Open|15h20|Quadra 1|2º ano Ensino Fundamental I|Dodgeball|Masc|VERDE X V-
06/05|Quarta|Tarde|Monteiro Open|15h20|Quadra 2|2º ano Ensino Fundamental I|Dodgeball|Fem|VERMELHO X V-
06/05|Quarta|Tarde|Monteiro Open|16h30|Quadra 1|2º ano Ensino Fundamental I|Corrida|Masc|-
06/05|Quarta|Tarde|Monteiro Open|16h30|Quadra 2|2º ano Ensino Fundamental I|Corrida|Fem|-
06/05|Quarta|Tarde|Monteiro Open|17h10|Quadra 1|2º ano Ensino Fundamental I|Circuito|Masc|-
06/05|Quarta|Tarde|Monteiro Open|17h10|Quadra 2|2º ano Ensino Fundamental I|Circuito|Fem|-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|8h00|Quadra Grande|5º ano Ensino Fundamental I|Handebol|Masc|ROXO X VERDE
07/05|Quinta|Manhã|Colégio Monteiro Lobato|8h00|Quadra Pequena|5º ano Ensino Fundamental I|Handebol|Fem|VERMELHO X ROXO
07/05|Quinta|Manhã|Colégio Monteiro Lobato|8h40|Quadra Grande|5º ano Ensino Fundamental I|Handebol|Masc|VERMELHO X P-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|8h40|Quadra Pequena|5º ano Ensino Fundamental I|Handebol|Fem|VERDE X P-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|9h20|Quadra Grande|5º ano Ensino Fundamental I|Handebol|Masc|VERMELHO X V-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|9h20|Quadra Pequena|5º ano Ensino Fundamental I|Handebol|Fem|VERDE X V-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|10h20|Quadra Grande|5º ano Ensino Fundamental I|Basquete|Masc|VERMELHO X VERDE
07/05|Quinta|Manhã|Colégio Monteiro Lobato|10h20|Quadra Pequena|5º ano Ensino Fundamental I|Basquete|Fem|ROXO X VERDE
07/05|Quinta|Manhã|Colégio Monteiro Lobato|10h50|Quadra Grande|5º ano Ensino Fundamental I|Basquete|Masc|ROXO X P-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|10h50|Quadra Pequena|5º ano Ensino Fundamental I|Basquete|Fem|VERMELHO X P-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|11h20|Quadra Grande|5º ano Ensino Fundamental I|Basquete|Masc|ROXO X V-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|11h20|Quadra Pequena|5º ano Ensino Fundamental I|Basquete|Fem|VERMELHO X V-
07/05|Quinta|Manhã|Monteiro Open|8h00|Quadra 1|4º ano Ensino Fundamental I|Handebol|Masc|VERMELHO X VERDE
07/05|Quinta|Manhã|Monteiro Open|8h00|Quadra 2|4º ano Ensino Fundamental I|Handebol|Fem|VERMELHO X ROXO
07/05|Quinta|Manhã|Monteiro Open|8h40|Quadra 1|4º ano Ensino Fundamental I|Handebol|Masc|ROXO X P-
07/05|Quinta|Manhã|Monteiro Open|8h40|Quadra 2|4º ano Ensino Fundamental I|Handebol|Fem|VERDE X P-
07/05|Quinta|Manhã|Monteiro Open|9h20|Quadra 1|4º ano Ensino Fundamental I|Handebol|Masc|ROXO X V-
07/05|Quinta|Manhã|Monteiro Open|9h20|Quadra 2|4º ano Ensino Fundamental I|Handebol|Fem|VERDE X V-
07/05|Quinta|Manhã|Monteiro Open|10h20|Quadra 1|4º ano Ensino Fundamental I|Basquete|Masc|ROXO X VERDE
07/05|Quinta|Manhã|Monteiro Open|10h20|Quadra 2|4º ano Ensino Fundamental I|Basquete|Fem|VERMELHO X VERDE
07/05|Quinta|Manhã|Monteiro Open|10h50|Quadra 1|4º ano Ensino Fundamental I|Basquete|Masc|VERMELHO X P-
07/05|Quinta|Manhã|Monteiro Open|10h50|Quadra 2|4º ano Ensino Fundamental I|Basquete|Fem|ROXO X P-
07/05|Quinta|Manhã|Monteiro Open|11h20|Quadra 1|4º ano Ensino Fundamental I|Basquete|Masc|VERMELHO X V-
07/05|Quinta|Manhã|Monteiro Open|11h20|Quadra 2|4º ano Ensino Fundamental I|Basquete|Fem|ROXO X V-
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Campo de Futebol 11|3º ano Ensino Médio|Futebol|Fem|VERMELHO X ROXO
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Campo de Futebol 11|2º ano Ensino Médio|Futebol|Fem|VERMELHO X ROXO
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Campo de Futebol 11|1º ano Ensino Médio|Futebol|Fem|VERMELHO X ROXO
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Caixa de Areia|6º ano Ensino Fundamental II|Salto em Distância|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Caixa de Areia|7º ano Ensino Fundamental II|Salto em Distância|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Colchão de Saltos Estádio|8º ano Ensino Fundamental II|Salto em Altura|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Colchão de Saltos Indoor|9º ano Ensino Fundamental II|Salto em Altura|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Pista de Corrida|1º ano Ensino Médio|Corrida|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Pista de Corrida|2º ano Ensino Médio|Corrida|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|09h00|Pista de Corrida|3º ano Ensino Médio|Corrida|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Campo de Futebol 11|3º ano Ensino Médio|Futebol|Fem|VERDE X P-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Campo de Futebol 11|2º ano Ensino Médio|Futebol|Fem|VERDE X P-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Campo de Futebol 11|1º ano Ensino Médio|Futebol|Fem|VERDE X P-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Caixa de Areia|1º ano Ensino Médio|Salto em Distância|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Caixa de Areia|2º ano Ensino Médio|Salto em Distância|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Caixa de Areia|3º ano Ensino Médio|Salto em Distância|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Colchão de Saltos Estádio|6º ano Ensino Fundamental II|Salto em Altura|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Colchão de Saltos Indoor|7º ano Ensino Fundamental II|Salto em Altura|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Pista de Corrida|8º ano Ensino Fundamental II|Corrida|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|10h00|Pista de Corrida|9º ano Ensino Fundamental II|Corrida|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Campo de Futebol 11|3º ano Ensino Médio|Futebol|Fem|VERDE X V-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Campo de Futebol 11|2º ano Ensino Médio|Futebol|Fem|VERDE X V-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Campo de Futebol 11|1º ano Ensino Médio|Futebol|Fem|VERDE X V-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Caixa de Areia|8º ano Ensino Fundamental II|Salto em Distância|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Caixa de Areia|9º ano Ensino Fundamental II|Salto em Distância|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Colchão de Saltos Estádio|3º ano Ensino Médio|Salto em Altura|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Colchão de Saltos Estádio|2º ano Ensino Médio|Salto em Altura|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Colchão de Saltos Indoor|1º ano Ensino Médio|Salto em Altura|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Pista de Corrida|6º ano Ensino Fundamental II|Corrida|Masc|-
07/05|Quinta|Manhã|Estádio da PUCRS|11h00|Pista de Corrida|7º ano Ensino Fundamental II|Corrida|Masc|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Campo de Futebol 11|3º ano Ensino Médio|Futebol|Masc|VERMELHO X ROXO
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Campo de Futebol 11|2º ano Ensino Médio|Futebol|Masc|VERMELHO X ROXO
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Campo de Futebol 11|1º ano Ensino Médio|Futebol|Masc|VERMELHO X ROXO
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Campo de Futebol 11|3º ano Ensino Médio|Futebol|Masc|P- X VERDE
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Campo de Futebol 11|2º ano Ensino Médio|Futebol|Masc|P- X VERDE
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Campo de Futebol 11|1º ano Ensino Médio|Futebol|Masc|P- X VERDE
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Caixa de Areia|6º ano Ensino Fundamental II|Salto em Distância|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Caixa de Areia|7º ano Ensino Fundamental II|Salto em Distância|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Caixa de Areia|1º ano Ensino Médio|Salto em Distância|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Caixa de Areia|2º ano Ensino Médio|Salto em Distância|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Caixa de Areia|3º ano Ensino Médio|Salto em Distância|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Colchão de Saltos Estádio|8º ano Ensino Fundamental II|Salto em Altura|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Colchão de Saltos Estádio|6º ano Ensino Fundamental II|Salto em Altura|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Colchão de Saltos Indoor|9º ano Ensino Fundamental II|Salto em Altura|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Colchão de Saltos Indoor|7º ano Ensino Fundamental II|Salto em Altura|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Pista de Corrida|2º ano Ensino Médio|Corrida|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Pista de Corrida|3º ano Ensino Médio|Corrida|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Pista de Corrida|8º ano Ensino Fundamental II|Corrida|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|14h00/15h00|Pista de Corrida|9º ano Ensino Fundamental II|Corrida|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Campo de Futebol 11|3º ano Ensino Médio|Futebol|Masc|VERDE X V-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Campo de Futebol 11|2º ano Ensino Médio|Futebol|Masc|VERDE X V-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Campo de Futebol 11|1º ano Ensino Médio|Futebol|Masc|VERDE X V-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Caixa de Areia|8º ano Ensino Fundamental II|Salto em Distância|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Caixa de Areia|9º ano Ensino Fundamental II|Salto em Distância|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Colchão de Saltos Estádio|3º ano Ensino Médio|Salto em Altura|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Colchão de Saltos Estádio|2º ano Ensino Médio|Salto em Altura|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Colchão de Saltos Indoor|1º ano Ensino Médio|Salto em Altura|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Pista de Corrida|6º ano Ensino Fundamental II|Corrida|Fem|-
07/05|Quinta|Tarde|Estádio da PUCRS|16h00|Pista de Corrida|7º ano Ensino Fundamental II|Corrida|Fem|-
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|9h00|Quadra A de Futebol 7|9º ano Ensino Fundamental II|Futebol 7|Fem|ROXO X VERDE
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|9h00|Quadra A de Futebol 7|8º ano Ensino Fundamental II|Futebol 7|Fem|ROXO X VERDE
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|9h00|Quadra B de Futebol 7|6º ano Ensino Fundamental II|Futebol 7|Fem|VERMELHO X VERDE
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|9h00|Quadra B de Futebol 7|7º ano Ensino Fundamental II|Futebol 7|Fem|VERMELHO X VERDE
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|10h00|Quadra A de Futebol 7|9º ano Ensino Fundamental II|Futebol 7|Fem|VERMELHO X P-
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|10h00|Quadra A de Futebol 7|8º ano Ensino Fundamental II|Futebol 7|Fem|VERMELHO X P-
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|10h00|Quadra B de Futebol 7|6º ano Ensino Fundamental II|Futebol 7|Fem|ROXO X P-
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|10h00|Quadra B de Futebol 7|7º ano Ensino Fundamental II|Futebol 7|Fem|ROXO X P-
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|11h00|Quadra A de Futebol 7|9º ano Ensino Fundamental II|Futebol 7|Fem|VERMELHO X V-
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|11h00|Quadra A de Futebol 7|8º ano Ensino Fundamental II|Futebol 7|Fem|VERMELHO X V-
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|11h00|Quadra B de Futebol 7|6º ano Ensino Fundamental II|Futebol 7|Fem|ROXO X V-
07/05|Quinta|Manhã|Campos de Futebol 7 - PUCRS|11h00|Quadra B de Futebol 7|7º ano Ensino Fundamental II|Futebol 7|Fem|ROXO X V-
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|14h00|Quadra A de Futebol 7|9º ano Ensino Fundamental II|Futebol 7|Masc|ROXO X VERDE
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|14h00|Quadra A de Futebol 7|8º ano Ensino Fundamental II|Futebol 7|Masc|ROXO X VERDE
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|14h00|Quadra B de Futebol 7|6º ano Ensino Fundamental II|Futebol 7|Masc|VERDE X VERMELHO
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|14h00|Quadra B de Futebol 7|7º ano Ensino Fundamental II|Futebol 7|Masc|VERDE X VERMELHO
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|15h00|Quadra A de Futebol 7|9º ano Ensino Fundamental II|Futebol 7|Masc|VERMELHO X P-
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|15h00|Quadra A de Futebol 7|8º ano Ensino Fundamental II|Futebol 7|Masc|VERMELHO X P-
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|15h00|Quadra B de Futebol 7|6º ano Ensino Fundamental II|Futebol 7|Masc|ROXO X P-
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|15h00|Quadra B de Futebol 7|7º ano Ensino Fundamental II|Futebol 7|Masc|ROXO X P-
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|16h00|Quadra A de Futebol 7|9º ano Ensino Fundamental II|Futebol 7|Masc|VERMELHO X V-
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|16h00|Quadra A de Futebol 7|8º ano Ensino Fundamental II|Futebol 7|Masc|VERMELHO X V-
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|16h00|Quadra B de Futebol 7|6º ano Ensino Fundamental II|Futebol 7|Masc|ROXO X V-
07/05|Quinta|Tarde|Campos de Futebol 7 - PUCRS|16h00|Quadra B de Futebol 7|7º ano Ensino Fundamental II|Futebol 7|Masc|ROXO X V-
04/05|Segunda|Tarde|Monteiro Open|16h30|Quadrinha de Vôlei|4º ano Ensino Fundamental I (Turma 41)|Gincana|Misto|-
04/05|Segunda|Tarde|Monteiro Open|16h30|Quadrinha de Vôlei|4º ano Ensino Fundamental I (Turma 42)|Gincana|Misto|-
04/05|Segunda|Tarde|Monteiro Open|16h30|Quadrinha de Vôlei|4º ano Ensino Fundamental I (Turma 43)|Gincana|Misto|-
04/05|Segunda|Tarde|Monteiro Open|16h30|Quadra Grande|5º ano Ensino Fundamental I (Turma 51)|Gincana|Misto|-
04/05|Segunda|Tarde|Monteiro Open|16h30|Quadra Grande|5º ano Ensino Fundamental I (Turma 52)|Gincana|Misto|-
04/05|Segunda|Tarde|Monteiro Open|16h30|Quadra Grande|5º ano Ensino Fundamental I (Turma 53)|Gincana|Misto|-
05/05|Terça|Manhã|Colégio Monteiro Lobato|10h00|Área em frente ao teatro|1º ano Ensino Fundamental I (Turma 11)|Gincana|Misto|-
05/05|Terça|Manhã|Colégio Monteiro Lobato|10h00|Área em frente ao teatro|1º ano Ensino Fundamental I (Turma 12)|Gincana|Misto|-
05/05|Terça|Manhã|Colégio Monteiro Lobato|10h00|Área em frente ao teatro|1º ano Ensino Fundamental I (Turma 13)|Gincana|Misto|-
05/05|Terça|Manhã|Colégio Monteiro Lobato|11h00|Área em frente ao teatro|2º ano Ensino Fundamental I (Turma 21)|Gincana|Misto|-
05/05|Terça|Manhã|Colégio Monteiro Lobato|11h00|Área em frente ao teatro|2º ano Ensino Fundamental I (Turma 22)|Gincana|Misto|-
05/05|Terça|Manhã|Colégio Monteiro Lobato|11h00|Área em frente ao teatro|2º ano Ensino Fundamental I (Turma 23)|Gincana|Misto|-
05/05|Terça|Manhã|Colégio Monteiro Lobato|11h00|Área em frente ao teatro|2º ano Ensino Fundamental I (Turma 24)|Gincana|Misto|-
05/05|Terça|Manhã|Monteiro Open|10h00|Quadras de Areia|3º ano Ensino Fundamental I (Turma 31)|Gincana|Misto|-
05/05|Terça|Manhã|Monteiro Open|10h00|Quadras de Areia|3º ano Ensino Fundamental I (Turma 32)|Gincana|Misto|-
05/05|Terça|Manhã|Monteiro Open|10h00|Quadras de Areia|3º ano Ensino Fundamental I (Turma 33)|Gincana|Misto|-
06/05|Quarta|Manhã|Monteiro Open|8h00|Quadra Sintética|4º ano Ensino Fundamental I (Turma 41)|Gincana|Misto|-
06/05|Quarta|Manhã|Monteiro Open|8h00|Quadra Sintética|5º ano Ensino Fundamental I (Turma 51)|Gincana|Misto|-
06/05|Quarta|Tarde|Monteiro Open|13h50|Quadra Grande|4º ano Ensino Fundamental I (Turma 42)|Gincana|Misto|-
06/05|Quarta|Tarde|Monteiro Open|13h50|Quadra Grande|4º ano Ensino Fundamental I (Turma 43)|Gincana|Misto|-
06/05|Quarta|Tarde|Monteiro Open|13h50|Quadra Grande|5º ano Ensino Fundamental I (Turma 52)|Gincana|Misto|-
06/05|Quarta|Tarde|Monteiro Open|13h50|Quadra Grande|5º ano Ensino Fundamental I (Turma 53)|Gincana|Misto|-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Sala 101|6º ano Ensino Fundamental II (Turma 61)|Desafio Acadêmico|Misto|-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Sala 101|6º ano Ensino Fundamental II (Turma 62)|Desafio Acadêmico|Misto|-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Sala 101|6º ano Ensino Fundamental II (Turma 63)|Desafio Acadêmico|Misto|-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Sala 101|7º ano Ensino Fundamental II (Turma 71)|Desafio Acadêmico|Misto|-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Sala 101|7º ano Ensino Fundamental II (Turma 72)|Desafio Acadêmico|Misto|-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Sala 101|7º ano Ensino Fundamental II (Turma 73)|Desafio Acadêmico|Misto|-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Sala 101|8º ano Ensino Fundamental II (Turma 81)|Desafio Acadêmico|Misto|-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Sala 101|8º ano Ensino Fundamental II (Turma 82)|Desafio Acadêmico|Misto|-
06/05|Quarta|Tarde|Colégio Monteiro Lobato|14h00|Sala 101|8º ano Ensino Fundamental II (Turma 83)|Desafio Acadêmico|Misto|-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|8h00|Quadra Coberta|1º ano Ensino Fundamental I (Turma 11)|Gincana|Misto|-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|8h00|Quadra Coberta|2º ano Ensino Fundamental I (Turma 21)|Gincana|Misto|-
07/05|Quinta|Manhã|Colégio Monteiro Lobato|8h00|Quadra Coberta|3º ano Ensino Fundamental I (Turma 31)|Gincana|Misto|-
